Ticker,SimFinId,Fiscal_Year,Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expenses,Operating_Income,Net_Interest_Expense,Net_Income_Tax,Net_Income,Common_Net_Income,Basic_Shares,Diluted_Shares,Research_Development,Depreciation_Amortization
ASO,1271540,2021,6773128000.0,-4422033000.0,2351095000.0,-1443148000.0,907947000.0,-48989000.0,-188159000.0,671381000,671381000,77994000.0,81431000.0,,
ASO,1271540,2022,6395073000.0,-4182571000.0,2212502000.0,-1365953000.0,846549000.0,-46441000.0,-190319000.0,628001000,628001000,81590000.0,83895000.0,,
ASO,1271540,2023,6159291000.0,-4049080000.0,2110211000.0,-1432356000.0,677855000.0,-46051000.0,-143966000.0,519190000,519190000,75389000.0,77469000.0,,
ASPN,491354,2020,100273000.0,-85679000.0,14594000.0,-36163000.0,-21569000.0,-240000.0,,-21809000,-21809000,26377652.0,26377652.0,-8729000.0,
ASPN,491354,2021,121622000.0,-111685000.0,9937000.0,-50536000.0,-40599000.0,-229000.0,,-37094000,-37094000,32523405.0,32523405.0,-11441000.0,
ASPN,491354,2022,180364000.0,-175388000.0,4976000.0,-84221000.0,-79245000.0,-3493000.0,,-82738000,-82738000,39363114.0,39363114.0,-16930000.0,
ASPN,491354,2023,238718000.0,-181797000.0,56921000.0,-106124000.0,-49203000.0,1206000.0,,-45811000,-45811000,69439034.0,69439034.0,-16356000.0,
ASPN,491354,2024,452699000.0,-269802000.0,182897000.0,-124852000.0,58045000.0,-11959000.0,-1714000.0,13375000,13375000,77535121.0,80306690.0,-18050000.0,
ASPS,9076048,2020,365547000.0,-305194000.0,60353000.0,-92736000.0,-32383000.0,-17730000.0,-8609000.0,-67156000,-67156000,1949750.0,1949750.0,,
ASPS,9076048,2021,178453000.0,-171366000.0,7087000.0,-67049000.0,-59962000.0,-14547000.0,-3232000.0,11812000,11812000,1979875.0,2007875.0,,
ASPU,652699,2020,49061080.0,-19135302.0,29925778.0,-32532981.0,-2607203.0,-1818078.0,-51820.0,-5659065,-5659065,19708708.0,19708708.0,,-2203461.0
ASPU,652699,2021,67812520.0,-29453733.0,38358787.0,-44334395.0,-5975608.0,-2051381.0,-32644.0,-10448973,-10448973,23354036.0,25070072.0,,-2426365.0
ASPU,652699,2022,76694366.0,-35259281.0,41435085.0,-48905408.0,-7470323.0,-718786.0,-427400.0,-9585781,-9585781,25016437.0,25016437.0,,-3370407.0
ASRT,11818125,2020,106275000.0,-19872000.0,86403000.0,-133320000.0,-46917000.0,-15926000.0,17369000.0,-28144000,-28144000,437031.0,437031.0,-4213000.0,-24783000.0
ASRT,11818125,2021,111014000.0,-15832000.0,95182000.0,-80755000.0,14427000.0,-10220000.0,-728000.0,-1281000,-1281000,2879372.0,2879372.0,,-28114000.0
ASRT,11818125,2022,156234000.0,-18748000.0,137486000.0,-79394000.0,58092000.0,-7961000.0,78459000.0,109625000,109625000,3135167.0,3646422.0,,-32608000.0
ASRT,11818125,2023,152069000.0,-27020000.0,125049000.0,-109008000.0,16041000.0,-977000.0,-77888000.0,-331942000,-331942000,4737768.0,4737768.0,-2843000.0,-27527000.0
ASRT,11818125,2024,124961000.0,-39227000.0,85734000.0,-104517000.0,-18783000.0,182000.0,-52000.0,-21581000,-21581000,6354576.0,6354576.0,-3822000.0,-25644000.0
ASTC,671045,2020,488000.0,-449000.0,39000.0,-8153000.0,-8114000.0,-197000.0,,-8311000,-8311000,211322.0,211322.0,-3437000.0,
ASTC,671045,2021,334000.0,-298000.0,36000.0,-7433000.0,-7397000.0,,,-7603000,-7603000,487812.0,487812.0,-2692000.0,
ASTC,671045,2022,869000.0,-677000.0,192000.0,-8787000.0,-8595000.0,,,-8330000,-8330000,1588477.0,1588477.0,-2781000.0,
ASTC,671045,2023,750000.0,-444000.0,306000.0,-11366000.0,-11060000.0,,,-9642000,-9642000,1620000.0,1620000.0,-5591000.0,
ASTC,671045,2024,1664000.0,-913000.0,751000.0,-14031000.0,-13280000.0,,2000.0,-11662000,-11662000,1638000.0,1638000.0,-6790000.0,
ASTE,6767783,2020,1024400000.0,-786800000.0,237600000.0,-189000000.0,48600000.0,100000.0,1500000.0,46000000,46000000,22585515.0,22877743.0,-22100000.0,
ASTE,6767783,2021,1095500000.0,-846000000.0,249500000.0,-227100000.0,22400000.0,-600000.0,2100000.0,15800000,15800000,22726767.0,22948632.0,,
ASTE,6767783,2022,1274500000.0,-1010400000.0,264100000.0,-247600000.0,16500000.0,-1500000.0,-5000000.0,-100000,-100000,22790717.0,22790717.0,,
ASTE,6767783,2023,1338200000.0,-1007400000.0,330800000.0,-276400000.0,54400000.0,-6800000.0,-9100000.0,33500000,33500000,22719900.0,22781369.0,,
ASTE,6767783,2024,1305100000.0,-977200000.0,327900000.0,-276100000.0,51800000.0,-8700000.0,-9800000.0,4300000,4300000,22799071.0,22853451.0,,
ASTR,12444679,2020,,,,-73494000.0,-73494000.0,-5659000.0,,-68293000,-68293000,16963817.0,16963817.0,-27544000.0,
ASTS,11795186,2020,5967000.0,-3025000.0,2942000.0,-27299000.0,-24357000.0,,-131000.0,-24061000,-24061000,51729704.0,51729704.0,-1011000.0,-887000.0
ASTS,11795186,2021,12405000.0,-7563000.0,4842000.0,-91588000.0,-86746000.0,,-331000.0,-30553000,-30553000,51729785.0,51729785.0,-23440000.0,-2913000.0
ASTS,11795186,2022,13825000.0,-60926000.0,-47101000.0,-98663000.0,-145764000.0,2633000.0,-617000.0,-31640000,-31640000,54437073.0,54437073.0,-45620000.0,-4711000.0
ASTS,11795186,2023,,-78811000.0,-78811000.0,-143556000.0,-222367000.0,2675000.0,-1681000.0,-87561000,-87561000,89514621.0,89514621.0,-47486000.0,-54469000.0
ASUR,9075758,2020,65507000.0,-27414000.0,38093000.0,-52981000.0,-14888000.0,-1224000.0,-337000.0,-16311000,-16311000,15910000.0,15910000.0,-5959000.0,-9547000.0
ASUR,9075758,2021,76064000.0,-29500000.0,46564000.0,-59526000.0,-12962000.0,-2038000.0,-802000.0,3193000,3193000,19313000.0,19509000.0,-5410000.0,-10948000.0
ASUR,9075758,2022,95828000.0,-33318000.0,62510000.0,-73817000.0,-11307000.0,-4438000.0,-112000.0,-14466000,-14466000,20117000.0,20117000.0,-6147000.0,-13486000.0
ASUR,9075758,2023,119082000.0,-33545000.0,85537000.0,-88536000.0,-2999000.0,-4297000.0,-109000.0,-9214000,-9214000,22138000.0,22138000.0,-6846000.0,-13623000.0
ASUR,9075758,2024,119792000.0,-37685000.0,82107000.0,-92844000.0,-10737000.0,-111000.0,-933000.0,-11773000,-11773000,26054000.0,26054000.0,-7807000.0,-16222000.0
ASXC,10656670,2020,3175000.0,-5166000.0,-1991000.0,-54623000.0,-56614000.0,16000.0,1516000.0,-59240217,-60023000,70809000.0,70809000.0,-16621000.0,-10801000.0
ASXC,10656670,2021,8232000.0,-11096000.0,-2864000.0,-63320000.0,-66184000.0,220000.0,-225000.0,-62462000,-62462000,226960000.0,226960000.0,-19348000.0,-11254000.0
ASXC,10656670,2022,7087000.0,-10872000.0,-3785000.0,-71578000.0,-75363000.0,731000.0,-318000.0,-75561000,-75561000,236492000.0,236492000.0,-28942000.0,-7708000.0
ASXC,10656670,2023,8577000.0,-13155000.0,-4578000.0,-73552000.0,-78130000.0,1553000.0,-314000.0,-78433000,-78433000,249685000.0,249685000.0,-37023000.0,-453000.0
ASYS,819674,2020,65463000.0,-41022000.0,24441000.0,-24709000.0,-268000.0,,-791000.0,-15723000,-15723000,14159000.0,14159000.0,-3312000.0,
ASYS,819674,2021,85205000.0,-50675000.0,34530000.0,-30719000.0,3811000.0,-186000.0,-1926000.0,1508000,1508000,14190000.0,14387000.0,-5979000.0,
ASYS,819674,2022,106298000.0,-66787000.0,39511000.0,-34690000.0,4821000.0,46000.0,-1418000.0,17367000,17367000,14014000.0,14184000.0,-6390000.0,
ASYS,819674,2023,113315000.0,-73118000.0,40197000.0,-49313000.0,-9116000.0,-154000.0,2600000.0,-12582000,-12582000,14065000.0,14065000.0,-7311000.0,
ASYS,819674,2024,101214000.0,-64134000.0,37080000.0,-38007000.0,-927000.0,-500000.0,-975000.0,-8486000,-8486000,14208000.0,14208000.0,-4193000.0,
ATAI,16682738,2023,314000.0,,,-125785000.0,-125471000.0,-809000.0,-1016000.0,-40224000,-40224000,158833785.0,158833785.0,-62203000.0,
ATAI,16682738,2024,308000.0,,,-102999000.0,-102691000.0,-2346000.0,356000.0,-149269000,-149269000,160159983.0,160159983.0,-55455000.0,
ATAK,16232549,2023,45116000.0,-23911000.0,21205000.0,-22333000.0,-1128000.0,-460000.0,-659000.0,-2428000,-2428000,1000000.0,1000000.0,-4681000.0,
ATAX,11817347,2020,55528568.0,,,-28414685.0,27113883.0,-21215888.0,-79990.0,7208828,4337777,20394624.0,20394624.0,,-2810073.0
ATAX,11817347,2021,68452294.0,,,-23851078.0,44601216.0,-21943885.0,-63792.0,38099488,35228437,20394624.0,20394624.0,,-2732922.0
ATAX,11817347,2022,81073577.0,,,-24903439.0,56170138.0,-43559873.0,51194.0,65562166,62695541,20394624.0,20394624.0,,-2717415.0
ATAX,11817347,2023,104900664.0,,,-22253805.0,82646859.0,-69066763.0,-10866.0,54011696,51143118,20394624.0,20394624.0,,-1537448.0
ATAX,11817347,2024,91271399.0,,,-18640181.0,72631218.0,-60032007.0,-32447.0,21323333,18331662,20394624.0,20394624.0,,-23867.0
ATCC,11794904,2020,,-246790.0,-246790.0,-35210.0,-282000.0,-205.0,,-750217,-750217,,,,
ATCX,11816952,2020,468217000.0,-245714000.0,222503000.0,-224759000.0,-2256000.0,-24673000.0,-718000.0,-11089000,-27250000,6696473000.0,6696473000.0,,
ATCX,11816952,2021,538799000.0,-284002000.0,254797000.0,-224338000.0,30459000.0,-54817000.0,-2524000.0,-16489000,-22388000,27799511.0,27799511.0,,-23700000.0
ATCX,11816952,2022,604765000.0,-326023000.0,278742000.0,-240219000.0,38523000.0,-46363000.0,-1748000.0,-7505000,-7505000,36308926.0,36308926.0,,-32177000.0
ATEC,10384215,2020,144861000.0,-42360000.0,102501000.0,-148589000.0,-46088000.0,-12374000.0,-145000.0,-78994000,-78994000,67020000.0,67020000.0,-18745000.0,-688000.0
ATEC,10384215,2021,243212000.0,-85450000.0,157762000.0,-266634000.0,-108872000.0,-7108000.0,1130000.0,-143032000,-143032000,96197000.0,96197000.0,-32015000.0,-5348000.0
ATEC,10384215,2022,350867000.0,-117808000.0,233059000.0,-354161000.0,-121102000.0,-5505000.0,716000.0,-151293000,-151293000,103373000.0,103373000.0,-44033000.0,-10115000.0
ATEC,10384215,2023,482262000.0,-172059000.0,310203000.0,-458479000.0,-148276000.0,-16641000.0,277000.0,-186638000,-186638000,121242000.0,121242000.0,-70115000.0,-14284000.0
ATEC,10384215,2024,611562000.0,-187300000.0,424262000.0,-547175000.0,-122913000.0,-24879000.0,-50000.0,-162123000,-162123000,142946000.0,142946000.0,-80718000.0,-16258000.0
ATEN,6767755,2020,225527000.0,-50148000.0,175379000.0,-157646000.0,17733000.0,1513000.0,-1323000.0,17816000,17816000,77776000.0,80019000.0,-58063000.0,
ATEN,6767755,2021,250042000.0,-53505000.0,196537000.0,-163149000.0,33388000.0,409000.0,63245000.0,94887000,94887000,77046000.0,80037000.0,-54077000.0,
ATEN,6767755,2022,280338000.0,-56832000.0,223506000.0,-170427000.0,53079000.0,1304000.0,-5808000.0,46908000,46908000,77776000.0,80019000.0,-58398000.0,
ATEN,6767755,2023,251700000.0,-47962000.0,203738000.0,-165090000.0,38648000.0,5078000.0,-3825000.0,39970000,39970000,74210000.0,75550000.0,-55229000.0,
ATEN,6767755,2024,261696000.0,-51419000.0,210277000.0,-166309000.0,43968000.0,6747000.0,-7959000.0,50140000,50140000,74088000.0,75302000.0,-57726000.0,
ATER,15287362,2020,185704000.0,-100958000.0,84746000.0,-106766000.0,-22020000.0,-4979000.0,-48000.0,-63126000,-63126000,2184574.0,5052431.0,-8130000.0,
ATER,15287362,2021,247767000.0,-253273000.0,-5506000.0,-54936000.0,-60442000.0,-12655000.0,-532000.0,-236024000,-236024000,2947071.0,2947071.0,-9837000.0,
ATER,15287362,2022,221170000.0,-115652000.0,105518000.0,-165390000.0,-59872000.0,-2603000.0,376000.0,-196292000,-196292000,5541913.0,5541913.0,-6012000.0,
ATER,15287362,2023,142566000.0,-72281000.0,70285000.0,-106747000.0,-36462000.0,-1421000.0,867000.0,-74564000,-74564000,6510361.0,6510361.0,-4616000.0,
ATER,15287362,2024,99045000.0,-37550000.0,61495000.0,-73318000.0,-11823000.0,-949000.0,47000.0,-11862000,-11862000,7069404.0,7069404.0,,
ATEX,10656420,2019,1564000.0,-2833000.0,-1269000.0,-36068000.0,-37337000.0,1810000.0,-2402000.0,-37638000,-37638000,16421610.0,16421610.0,-2953000.0,-3591000.0
ATEX,10656420,2020,921000.0,,,-51726000.0,-50805000.0,124000.0,-124000.0,-54434000,-54434000,17412958.0,17412958.0,-4343000.0,-3533000.0
ATEX,10656420,2021,1084000.0,,,-49034000.0,-47950000.0,56000.0,-983000.0,-37519000,-37519000,18142828.0,18142828.0,-3593000.0,-1450000.0
ATEX,10656420,2022,1919000.0,,,-56769000.0,-54850000.0,1140000.0,-1262000.0,-16317000,-16317000,18841049.0,18841049.0,-4439000.0,-1420000.0
ATEX,10656420,2023,4191000.0,-5693000.0,-1502000.0,-50964000.0,-52466000.0,2374000.0,-1613000.0,-9128000,-9128000,18765190.0,18765190.0,-5697000.0,-844000.0
ATGE,6767543,2020,866427000.0,-457165000.0,409262000.0,-280291000.0,128971000.0,-15822000.0,14939000.0,-85334000,-85334000,53659000.0,54094000.0,,
ATGE,6767543,2021,899248000.0,-457905000.0,441343000.0,-292482000.0,148861000.0,-41365000.0,-12318000.0,69593000,70027000,51322000.0,51645000.0,,
ATGE,6767543,2022,1381842000.0,-659776000.0,722066000.0,-566494000.0,155572000.0,-129348000.0,15539000.0,-729861340,-729861340,48388000.0,48388000.0,,
ATGE,6767543,2023,1450826000.0,-648486000.0,802340000.0,-586009000.0,216331000.0,-63100000.0,-10283000.0,105398000,105398000,44781000.0,45600000.0,,
ATGE,6767543,2024,1584652000.0,-698548000.0,886104000.0,-632965000.0,253139000.0,-63659000.0,-26224000.0,137539000,137539000,39413000.0,40307000.0,,
ATHA,12444449,2020,1321000.0,,,-19995000.0,-18674000.0,,,-19955000,-19955000,1196691.0,1196691.0,-13286000.0,
ATHA,12444449,2021,,,,-64022000.0,-64022000.0,,,-54853000,-54853000,3692117.0,3692117.0,-42794000.0,
ATHA,12444449,2022,,,,-94016000.0,-94016000.0,,,-95639000,-95639000,3773324.0,3773324.0,-61464000.0,
ATHA,12444449,2023,,,,-127094000.0,-127094000.0,,,-117672000,-117672000,3802018.0,3802018.0,-93790000.0,
ATHA,12444449,2024,,,,-100902000.0,-100902000.0,,,-96940000,-96940000,3848088.0,3848088.0,-70682000.0,
ATHX,9076146,2020,1440000.0,,,-79772000.0,-78332000.0,,,-78765000,-78765000,299960.0,299960.0,,-890000.0
ATHX,9076146,2021,5514000.0,,,-92572000.0,-87058000.0,,,-86955000,-86955000,358840.0,358840.0,,-1427000.0
ATHX,9076146,2022,5325000.0,,,-82334000.0,-77009000.0,,,-72534000,-72534000,11945000.0,11945000.0,,-1420000.0
ATI,442346,2020,2982100000.0,-2689300000.0,292800000.0,-201000000.0,91800000.0,-94400000.0,-77700000.0,-1572600000,-1572600000,126500000.0,126500000.0,,
ATI,442346,2021,2799800000.0,-2466600000.0,333200000.0,-226900000.0,106300000.0,-96900000.0,-26800000.0,184600000,184600000,127200000.0,152600000.0,,
ATI,442346,2022,3836000000.0,-3121800000.0,714200000.0,-297500000.0,416700000.0,-87400000.0,-15500000.0,323500000,323500000,126500000.0,126500000.0,,
ATI,442346,2023,4173700000.0,-3371100000.0,802600000.0,-328100000.0,474500000.0,-92800000.0,128200000.0,410800000,410800000,128100000.0,150000000.0,,
ATI,442346,2024,4362100000.0,-3463900000.0,898200000.0,-342300000.0,555900000.0,-108200000.0,-103400000.0,367800000,367800000,130400000.0,146600000.0,,
ATKR,368117,2020,1765421000.0,-1274107000.0,491314000.0,-251758000.0,239556000.0,-40062000.0,-49696000.0,152302000,152302000,47265000.0,48044000.0,,-32262000.0
ATKR,368117,2021,2928014000.0,-1802401000.0,1125613000.0,-326663000.0,798950000.0,-32899000.0,-192144000.0,587857000,587857000,46771000.0,47513000.0,,-33644000.0
ATKR,368117,2022,3913949000.0,-2273924000.0,1640025000.0,-406220000.0,1233805000.0,-30676000.0,-290186000.0,913433000,913433000,46569000.0,47306000.0,,-36176000.0
ATLC,11817581,2020,563410000.0,-160096000.0,403314000.0,-146204000.0,257110000.0,,-20474000.0,94120000,77050000,14486000.0,20102000.0,,-1247000.0
ATLC,11817581,2021,748056000.0,-272860000.0,475196000.0,-189729000.0,285467000.0,,-41784000.0,177902000,155539000,15074000.0,20898000.0,,-1493000.0
ATLC,11817581,2022,1046913000.0,-81851000.0,965062000.0,-204321000.0,760741000.0,,-14660000.0,135597000,110521000,15074000.0,20898000.0,,-2175000.0
ATLC,11817581,2023,1155876000.0,,,-201659000.0,954217000.0,-109342000.0,-26604000.0,102845000,77647000,14504000.0,18882000.0,,-2560000.0
ATLC,11817581,2024,1311444000.0,,,-243812000.0,1067632000.0,-160173000.0,-28471000.0,111296000,87368000,14748000.0,18801000.0,,-2715000.0
ATLX,15585604,2020,23446.0,-129943.0,-106497.0,-1175056.0,-1281553.0,60108.0,,-1141663,-1141663,2947498.0,,,
ATMU,13841927,2022,1562100000.0,-1202900000.0,359200000.0,-183300000.0,175900000.0,-700000.0,-41600000.0,170400000,170400000,83300000.0,83300000.0,-38600000.0,
ATMU,13841927,2023,1628100000.0,-1195400000.0,432700000.0,-217900000.0,214800000.0,-25800000.0,-55100000.0,171300000,171300000,83300000.0,83400000.0,-42500000.0,
ATMU,13841927,2024,1669600000.0,-1207500000.0,462100000.0,-230200000.0,231900000.0,-40600000.0,-49200000.0,185600000,185600000,83200000.0,83600000.0,-40600000.0,
ATNI,7962748,2020,455444000.0,-195729000.0,259715000.0,-227322000.0,32393000.0,-4926000.0,-801000.0,-14122000,-14122000,15923000.0,15923000.0,,-88311000.0
ATNI,7962748,2021,602707000.0,-285377000.0,317330000.0,-298789000.0,18541000.0,-9482000.0,1878000.0,-22108000,-22108000,15867000.0,15867000.0,,-110506000.0
ATNM,11819869,2020,,,,-22393000.0,-22393000.0,178000.0,,-22215000,-22214000,12134259.0,12134259.0,-16085000.0,
ATNM,11819869,2021,1144000.0,,,-26108000.0,-24964000.0,190000.0,,-24774000,-24774000,20568373.0,20568373.0,-18031000.0,
ATNM,11819869,2022,1030000.0,,,-35134000.0,-34104000.0,1087000.0,,-33017000,-33017000,24141545.0,24141545.0,-23135000.0,
ATNM,11819869,2023,81000.0,,,-52001000.0,-51920000.0,3102000.0,,-48818000,-48818000,26604045.0,26604045.0,-38670000.0,
ATNM,11819869,2024,,,,-42121000.0,-42121000.0,3878000.0,,-38243000,-38243000,30070028.0,30070028.0,-30045000.0,
ATNX,785769,2020,144391000.0,-95355000.0,49036000.0,-168763000.0,-119727000.0,-10345000.0,-4088000.0,-146179000,-146179000,4254143.0,4254143.0,-75904000.0,
ATNX,785769,2021,95369000.0,-62892000.0,32477000.0,-141898000.0,-109421000.0,-20526000.0,10604000.0,-199768000,-199768000,5464637.0,5464637.0,-77668000.0,
ATNX,785769,2022,102821000.0,-76118000.0,26703000.0,-96638000.0,-69935000.0,-25480000.0,-347000.0,-103427000,-103427000,6973670.0,6973670.0,-51758000.0,
ATO,445830,2020,2821137000.0,-658854000.0,2162283000.0,-1338184000.0,824099000.0,-84474000.0,-145353000.0,601443000,601443000,122788000.0,122872000.0,,-429828000.0
ATO,445830,2021,3407490000.0,-1032717000.0,2374773000.0,-1469775000.0,904998000.0,-83554000.0,-153736000.0,665563000,665563000,131358000.0,131486000.0,,-477977000.0
ATO,445830,2022,4201662000.0,-1682656000.0,2519006000.0,-1598024000.0,920982000.0,-102811000.0,-77510000.0,774398000,774398000,129779000.0,129834000.0,,-535655000.0
ATO,445830,2023,4275357000.0,-1452173000.0,2823184000.0,-1756037000.0,1067147000.0,-137281000.0,-113779000.0,885862000,885862000,148671000.0,148672000.0,,-604327000.0
ATO,445830,2024,4165187000.0,-933693000.0,3231494000.0,-1876132000.0,1355362000.0,-190632000.0,-192881000.0,1042895000,1042895000,152508000.0,152666000.0,,-669972000.0
ATOM,1070617,2020,62000.0,-13000.0,49000.0,-14969000.0,-14920000.0,42000.0,,-14878000,-14878000,18752000.0,18752000.0,-8424000.0,
ATOM,1070617,2021,400000.0,,,-15929000.0,-15529000.0,-119000.0,-66000.0,-15714000,-15714000,22629000.0,22629000.0,-8779000.0,
ATOM,1070617,2022,382000.0,-81000.0,301000.0,-17827000.0,-17526000.0,85000.0,,-17441000,-17441000,23157000.0,23157000.0,-10038000.0,
ATOM,1070617,2023,550000.0,-28000.0,522000.0,-21199000.0,-20677000.0,529000.0,,-19790000,-19790000,24755000.0,24755000.0,-12525000.0,
ATOM,1070617,2024,135000.0,-123000.0,12000.0,-19348000.0,-19336000.0,650000.0,,-18435000,-18435000,27217000.0,27217000.0,-11029000.0,
ATOS,11033979,2020,,,,-14607000.0,-14607000.0,,,-17828000,-22331000,11309000.0,11309000.0,-6608000.0,
ATOS,11033979,2021,,,,-20521000.0,-20521000.0,6000.0,,-20606000,-20606000,116950000.0,116950000.0,-9210000.0,
ATOS,11033979,2022,,,,-27691000.0,-27691000.0,877000.0,,-26960000,-26960000,126624000.0,126624000.0,-15083000.0,
ATOS,11033979,2023,,,,-31377000.0,-31377000.0,4343000.0,,-30094000,-30094000,126081602.0,126081602.0,-17334000.0,
ATOS,11033979,2024,,,,-27621000.0,-27621000.0,4050000.0,,-25504000,-25504000,125859276.0,125859276.0,-14117000.0,
ATR,445832,2020,2929340000.0,-1842821000.0,1086519000.0,-720529000.0,365990000.0,-32286000.0,-87065000.0,214040000,214040000,64418000.0,66657000.0,,-220300000.0
ATR,445832,2021,3227221000.0,-2070538000.0,1156683000.0,-786095000.0,370588000.0,-26616000.0,-78017000.0,244097000,244097000,65900000.0,67801000.0,,-234853000.0
ATR,445832,2022,3322249000.0,-2158411000.0,1163838000.0,-777968000.0,385870000.0,-38127000.0,-95149000.0,239288000,239288000,64418000.0,66657000.0,,-233706000.0
ATR,445832,2023,3487450000.0,-2224051000.0,1263399000.0,-814376000.0,449023000.0,-36045000.0,-90649000.0,284487000,284487000,65616000.0,66905000.0,,-248593000.0
ATR,445832,2024,3582890000.0,-2227381000.0,1355509000.0,-846010000.0,509499000.0,-31797000.0,-95587000.0,374541000,374541000,66334000.0,67691000.0,,-263784000.0
ATRA,9075796,2020,,,,-309052000.0,-309052000.0,,-15000.0,-306620000,-306620000,2958920.0,2958920.0,-244650000.0,
ATRA,9075796,2021,20340000.0,,,-360802000.0,-340462000.0,,-46000.0,-340141000,-340141000,3746800.0,3746800.0,-282001000.0,
ATRA,9075796,2022,63573000.0,,,-344086000.0,-280513000.0,2686000.0,-12000.0,-228302000,-228302000,4079600.0,4079600.0,-272533000.0,
